district_slug,district_name,level,ds_slug,ds_name,gn_slug,gn_name,key_path
"gampaha","Gampaha",gn,"dompe","Dompe","ganihagama_north","Ganihagama North","gnDivisions.gampaha.dompe.ganihagama_north"
"gampaha","Gampaha",gn,"dompe","Dompe","watawala","Watawala","gnDivisions.gampaha.dompe.watawala"
"gampaha","Gampaha",gn,"dompe","Dompe","meethirigala","Meethirigala","gnDivisions.gampaha.dompe.meethirigala"
"gampaha","Gampaha",gn,"dompe","Dompe","polhena","Polhena","gnDivisions.gampaha.dompe.polhena"
"gampaha","Gampaha",gn,"dompe","Dompe","ganihagama_south","Ganihagama South","gnDivisions.gampaha.dompe.ganihagama_south"
"gampaha","Gampaha",gn,"dompe","Dompe","dangalla_north","Dangalla North","gnDivisions.gampaha.dompe.dangalla_north"
"gampaha","Gampaha",gn,"dompe","Dompe","meniklanda","Meniklanda","gnDivisions.gampaha.dompe.meniklanda"
"gampaha","Gampaha",gn,"dompe","Dompe","pelpita","Pelpita","gnDivisions.gampaha.dompe.pelpita"
"gampaha","Gampaha",gn,"dompe","Dompe","punchi_mandawala","Punchi Mandawala","gnDivisions.gampaha.dompe.punchi_mandawala"
"gampaha","Gampaha",gn,"dompe","Dompe","waharaka","Waharaka","gnDivisions.gampaha.dompe.waharaka"
"gampaha","Gampaha",gn,"dompe","Dompe","putupagala","Putupagala","gnDivisions.gampaha.dompe.putupagala"
"gampaha","Gampaha",gn,"dompe","Dompe","walaramba","Walaramba","gnDivisions.gampaha.dompe.walaramba"
"gampaha","Gampaha",gn,"dompe","Dompe","demalagama","Demalagama","gnDivisions.gampaha.dompe.demalagama"
"gampaha","Gampaha",gn,"dompe","Dompe","helummahara","Helummahara","gnDivisions.gampaha.dompe.helummahara"
"gampaha","Gampaha",gn,"dompe","Dompe","pananwala","Pananwala","gnDivisions.gampaha.dompe.pananwala"
"gampaha","Gampaha",gn,"dompe","Dompe","egoda_pelahela","Egoda Pelahela","gnDivisions.gampaha.dompe.egoda_pelahela"
"gampaha","Gampaha",gn,"dompe","Dompe","pelahela","Pelahela","gnDivisions.gampaha.dompe.pelahela"
"gampaha","Gampaha",gn,"dompe","Dompe","madurawa","Madurawa","gnDivisions.gampaha.dompe.madurawa"
"gampaha","Gampaha",gn,"dompe","Dompe","kajugaswatta","Kajugaswatta","gnDivisions.gampaha.dompe.kajugaswatta"
"gampaha","Gampaha",gn,"dompe","Dompe","ihala_lunugama","Ihala Lunugama","gnDivisions.gampaha.dompe.ihala_lunugama"
"gampaha","Gampaha",gn,"dompe","Dompe","meegahawatta","Meegahawatta","gnDivisions.gampaha.dompe.meegahawatta"
"gampaha","Gampaha",gn,"dompe","Dompe","yakambe","Yakambe","gnDivisions.gampaha.dompe.yakambe"
"gampaha","Gampaha",gn,"dompe","Dompe","pattiyagama","Pattiyagama","gnDivisions.gampaha.dompe.pattiyagama"
"gampaha","Gampaha",gn,"dompe","Dompe","dangalla","Dangalla","gnDivisions.gampaha.dompe.dangalla"
"gampaha","Gampaha",gn,"dompe","Dompe","ranwala","Ranwala","gnDivisions.gampaha.dompe.ranwala"
"gampaha","Gampaha",gn,"dompe","Dompe","wedagama","Wedagama","gnDivisions.gampaha.dompe.wedagama"
"gampaha","Gampaha",gn,"dompe","Dompe","udugama","Udugama","gnDivisions.gampaha.dompe.udugama"
"gampaha","Gampaha",gn,"dompe","Dompe","udakananpella_south","Udakananpella South","gnDivisions.gampaha.dompe.udakananpella_south"
"gampaha","Gampaha",gn,"dompe","Dompe","udakanampella","Udakanampella","gnDivisions.gampaha.dompe.udakanampella"
"gampaha","Gampaha",gn,"dompe","Dompe","senasungoda","Senasungoda","gnDivisions.gampaha.dompe.senasungoda"
"gampaha","Gampaha",gn,"dompe","Dompe","poogoda","Poogoda","gnDivisions.gampaha.dompe.poogoda"
"gampaha","Gampaha",gn,"dompe","Dompe","bangalawatta","Bangalawatta","gnDivisions.gampaha.dompe.bangalawatta"
"gampaha","Gampaha",gn,"dompe","Dompe","kumarimulla","Kumarimulla","gnDivisions.gampaha.dompe.kumarimulla"
"gampaha","Gampaha",gn,"dompe","Dompe","ovitigama","Ovitigama","gnDivisions.gampaha.dompe.ovitigama"
"gampaha","Gampaha",gn,"dompe","Dompe","parathapakanda","Parathapakanda","gnDivisions.gampaha.dompe.parathapakanda"
"gampaha","Gampaha",gn,"dompe","Dompe","dethemulla","Dethemulla","gnDivisions.gampaha.dompe.dethemulla"
"gampaha","Gampaha",gn,"dompe","Dompe","pahala_lunugama","Pahala Lunugama","gnDivisions.gampaha.dompe.pahala_lunugama"
"gampaha","Gampaha",gn,"dompe","Dompe","wanaluwawa_north","Wanaluwawa North","gnDivisions.gampaha.dompe.wanaluwawa_north"
"gampaha","Gampaha",gn,"dompe","Dompe","thelkekuna","Thelkekuna","gnDivisions.gampaha.dompe.thelkekuna"
"gampaha","Gampaha",gn,"dompe","Dompe","indolamulla","Indolamulla","gnDivisions.gampaha.dompe.indolamulla"
"gampaha","Gampaha",gn,"dompe","Dompe","parangoda","Parangoda","gnDivisions.gampaha.dompe.parangoda"
"gampaha","Gampaha",gn,"dompe","Dompe","namaluwa","Namaluwa","gnDivisions.gampaha.dompe.namaluwa"
"gampaha","Gampaha",gn,"dompe","Dompe","dekatana","Dekatana","gnDivisions.gampaha.dompe.dekatana"
"gampaha","Gampaha",gn,"dompe","Dompe","narampola","Narampola","gnDivisions.gampaha.dompe.narampola"
"gampaha","Gampaha",gn,"dompe","Dompe","kalukondayawa_west","Kalukondayawa West","gnDivisions.gampaha.dompe.kalukondayawa_west"
"gampaha","Gampaha",gn,"dompe","Dompe","kalukondayawa_east","Kalukondayawa East","gnDivisions.gampaha.dompe.kalukondayawa_east"
"gampaha","Gampaha",gn,"dompe","Dompe","galwalagoda","Galwalagoda","gnDivisions.gampaha.dompe.galwalagoda"
"gampaha","Gampaha",gn,"dompe","Dompe","ganegoda","Ganegoda","gnDivisions.gampaha.dompe.ganegoda"
"gampaha","Gampaha",gn,"dompe","Dompe","dompe","Dompe","gnDivisions.gampaha.dompe.dompe"
"gampaha","Gampaha",gn,"dompe","Dompe","iddamaldeniya","Iddamaldeniya","gnDivisions.gampaha.dompe.iddamaldeniya"
"gampaha","Gampaha",gn,"dompe","Dompe","guruwala","Guruwala","gnDivisions.gampaha.dompe.guruwala"
"gampaha","Gampaha",gn,"dompe","Dompe","egoda_guruwala","Egoda Guruwala","gnDivisions.gampaha.dompe.egoda_guruwala"
"gampaha","Gampaha",gn,"dompe","Dompe","wanaluwawa_south","Wanaluwawa South","gnDivisions.gampaha.dompe.wanaluwawa_south"
"gampaha","Gampaha",gn,"dompe","Dompe","giridara_west","Giridara West","gnDivisions.gampaha.dompe.giridara_west"
"gampaha","Gampaha",gn,"dompe","Dompe","galpothugoda","Galpothugoda","gnDivisions.gampaha.dompe.galpothugoda"
"gampaha","Gampaha",gn,"dompe","Dompe","nikawala","Nikawala","gnDivisions.gampaha.dompe.nikawala"
"gampaha","Gampaha",gn,"dompe","Dompe","kapugoda","Kapugoda","gnDivisions.gampaha.dompe.kapugoda"
"gampaha","Gampaha",gn,"dompe","Dompe","giridara","Giridara","gnDivisions.gampaha.dompe.giridara"
"gampaha","Gampaha",gn,"dompe","Dompe","malinda_east","Malinda East","gnDivisions.gampaha.dompe.malinda_east"
"gampaha","Gampaha",gn,"dompe","Dompe","malinda","Malinda","gnDivisions.gampaha.dompe.malinda"
"gampaha","Gampaha",gn,"dompe","Dompe","palugama","Palugama","gnDivisions.gampaha.dompe.palugama"
"gampaha","Gampaha",gn,"dompe","Dompe","degawatta","Degawatta","gnDivisions.gampaha.dompe.degawatta"
"gampaha","Gampaha",gn,"dompe","Dompe","pahala_dompe","Pahala Dompe","gnDivisions.gampaha.dompe.pahala_dompe"
"gampaha","Gampaha",gn,"dompe","Dompe","malwana","Malwana","gnDivisions.gampaha.dompe.malwana"
"gampaha","Gampaha",gn,"dompe","Dompe","pahala_mapitigama","Pahala Mapitigama","gnDivisions.gampaha.dompe.pahala_mapitigama"
"gampaha","Gampaha",gn,"dompe","Dompe","morahena","Morahena","gnDivisions.gampaha.dompe.morahena"
"gampaha","Gampaha",gn,"dompe","Dompe","kimbulvilawatta","Kimbulvilawatta","gnDivisions.gampaha.dompe.kimbulvilawatta"
"gampaha","Gampaha",gn,"dompe","Dompe","udamapitigama","Udamapitigama","gnDivisions.gampaha.dompe.udamapitigama"
"gampaha","Gampaha",gn,"dompe","Dompe","udamapitigama_south","Udamapitigama South","gnDivisions.gampaha.dompe.udamapitigama_south"
"gampaha","Gampaha",gn,"dompe","Dompe","palugama_west","Palugama West","gnDivisions.gampaha.dompe.palugama_west"
"gampaha","Gampaha",gn,"dompe","Dompe","welgama","Welgama","gnDivisions.gampaha.dompe.welgama"
"gampaha","Gampaha",gn,"dompe","Dompe","lansiyahena","Lansiyahena","gnDivisions.gampaha.dompe.lansiyahena"
"gampaha","Gampaha",gn,"dompe","Dompe","samanabedda_north","Samanabedda North","gnDivisions.gampaha.dompe.samanabedda_north"
"gampaha","Gampaha",gn,"dompe","Dompe","mahawalawatta","Mahawalawatta","gnDivisions.gampaha.dompe.mahawalawatta"
"gampaha","Gampaha",gn,"dompe","Dompe","thittapattara","Thittapattara","gnDivisions.gampaha.dompe.thittapattara"
"gampaha","Gampaha",gn,"dompe","Dompe","samanabedda","Samanabedda","gnDivisions.gampaha.dompe.samanabedda"
"gampaha","Gampaha",ds,"mahara","Mahara",,,"divisionalSecretariats.gampaha.mahara"
"gampaha","Gampaha",gn,"mahara","Mahara","kimbulgoda","Kimbulgoda","gnDivisions.gampaha.mahara.kimbulgoda"
"gampaha","Gampaha",gn,"mahara","Mahara","pituwalgoda","Pituwalgoda","gnDivisions.gampaha.mahara.pituwalgoda"
"gampaha","Gampaha",gn,"mahara","Mahara","kinigama","Kinigama","gnDivisions.gampaha.mahara.kinigama"
"gampaha","Gampaha",gn,"mahara","Mahara","maharagama","Maharagama","gnDivisions.gampaha.mahara.maharagama"
"gampaha","Gampaha",gn,"mahara","Mahara","siwralumulla","Siwralumulla","gnDivisions.gampaha.mahara.siwralumulla"
"gampaha","Gampaha",gn,"mahara","Mahara","pilikuththuwa","Pilikuththuwa","gnDivisions.gampaha.mahara.pilikuththuwa"
"gampaha","Gampaha",gn,"mahara","Mahara","yongammulla","Yongammulla","gnDivisions.gampaha.mahara.yongammulla"
"gampaha","Gampaha",gn,"mahara","Mahara","ambgaspitiya","Ambgaspitiya","gnDivisions.gampaha.mahara.ambgaspitiya"
"gampaha","Gampaha",gn,"mahara","Mahara","warapalana","Warapalana","gnDivisions.gampaha.mahara.warapalana"
"gampaha","Gampaha",gn,"mahara","Mahara","kandumulla","Kandumulla","gnDivisions.gampaha.mahara.kandumulla"
"gampaha","Gampaha",gn,"mahara","Mahara","pasgammana","Pasgammana","gnDivisions.gampaha.mahara.pasgammana"
"gampaha","Gampaha",gn,"mahara","Mahara","maligathenna","Maligathenna","gnDivisions.gampaha.mahara.maligathenna"
"gampaha","Gampaha",gn,"mahara","Mahara","batepola_north","Batepola North","gnDivisions.gampaha.mahara.batepola_north"
"gampaha","Gampaha",gn,"mahara","Mahara","batepola","Batepola","gnDivisions.gampaha.mahara.batepola"
"gampaha","Gampaha",gn,"mahara","Mahara","amunukumbura","Amunukumbura","gnDivisions.gampaha.mahara.amunukumbura"
"gampaha","Gampaha",gn,"mahara","Mahara","malwathuhiripitiya","Malwathuhiripitiya","gnDivisions.gampaha.mahara.malwathuhiripitiya"
"gampaha","Gampaha",gn,"mahara","Mahara","buthpitiya_north","Buthpitiya North","gnDivisions.gampaha.mahara.buthpitiya_north"
"gampaha","Gampaha",gn,"mahara","Mahara","uruwala_east","Uruwala East","gnDivisions.gampaha.mahara.uruwala_east"
"gampaha","Gampaha",gn,"mahara","Mahara","uruwala_west","Uruwala West","gnDivisions.gampaha.mahara.uruwala_west"
"gampaha","Gampaha",gn,"mahara","Mahara","buthpitiya_south","Buthpitiya South","gnDivisions.gampaha.mahara.buthpitiya_south"
"gampaha","Gampaha",gn,"mahara","Mahara","neelamahara_north","Neelamahara North","gnDivisions.gampaha.mahara.neelamahara_north"
"gampaha","Gampaha",gn,"mahara","Mahara","neelamahara_south","Neelamahara South","gnDivisions.gampaha.mahara.neelamahara_south"
"gampaha","Gampaha",gn,"mahara","Mahara","aramangoda_north","Aramangoda North","gnDivisions.gampaha.mahara.aramangoda_north"
"gampaha","Gampaha",gn,"mahara","Mahara","puwakpitiya","Puwakpitiya","gnDivisions.gampaha.mahara.puwakpitiya"
"gampaha","Gampaha",gn,"mahara","Mahara","amunukumbura_south","Amunukumbura South","gnDivisions.gampaha.mahara.amunukumbura_south"
"gampaha","Gampaha",gn,"mahara","Mahara","balivila","Balivila","gnDivisions.gampaha.mahara.balivila"
"gampaha","Gampaha",gn,"mahara","Mahara","vilimbula_north","Vilimbula North","gnDivisions.gampaha.mahara.vilimbula_north"
"gampaha","Gampaha",gn,"mahara","Mahara","vilimbula_south","Vilimbula South","gnDivisions.gampaha.mahara.vilimbula_south"
"gampaha","Gampaha",gn,"mahara","Mahara","aramangoda","Aramangoda","gnDivisions.gampaha.mahara.aramangoda"
"gampaha","Gampaha",gn,"mahara","Mahara","kahatana","Kahatana","gnDivisions.gampaha.mahara.kahatana"
"gampaha","Gampaha",gn,"mahara","Mahara","henegama","Henegama","gnDivisions.gampaha.mahara.henegama"
"gampaha","Gampaha",gn,"mahara","Mahara","etikehelgalla_east","Etikehelgalla East","gnDivisions.gampaha.mahara.etikehelgalla_east"
"gampaha","Gampaha",gn,"mahara","Mahara","etikehelgalla_west","Etikehelgalla West","gnDivisions.gampaha.mahara.etikehelgalla_west"
"gampaha","Gampaha",gn,"mahara","Mahara","kirikitta_north","Kirikitta North","gnDivisions.gampaha.mahara.kirikitta_north"
"gampaha","Gampaha",gn,"mahara","Mahara","kirikitta_east","Kirikitta East","gnDivisions.gampaha.mahara.kirikitta_east"
"gampaha","Gampaha",gn,"mahara","Mahara","kirikitta_west","Kirikitta West","gnDivisions.gampaha.mahara.kirikitta_west"
"gampaha","Gampaha",gn,"mahara","Mahara","ahugammana","Ahugammana","gnDivisions.gampaha.mahara.ahugammana"
"gampaha","Gampaha",gn,"mahara","Mahara","naranwala_south","Naranwala South","gnDivisions.gampaha.mahara.naranwala_south"
"gampaha","Gampaha",gn,"mahara","Mahara","naranwala","Naranwala","gnDivisions.gampaha.mahara.naranwala"
"gampaha","Gampaha",gn,"mahara","Mahara","udupila_east","Udupila East","gnDivisions.gampaha.mahara.udupila_east"
"gampaha","Gampaha",gn,"mahara","Mahara","udupila_south","Udupila South","gnDivisions.gampaha.mahara.udupila_south"
"gampaha","Gampaha",gn,"mahara","Mahara","udupila_north","Udupila North","gnDivisions.gampaha.mahara.udupila_north"
"gampaha","Gampaha",gn,"mahara","Mahara","webada_south","Webada South","gnDivisions.gampaha.mahara.webada_south"
"gampaha","Gampaha",gn,"mahara","Mahara","webada_north","Webada North","gnDivisions.gampaha.mahara.webada_north"
"gampaha","Gampaha",gn,"mahara","Mahara","webada_west","Webada West","gnDivisions.gampaha.mahara.webada_west"
"gampaha","Gampaha",gn,"mahara","Mahara","kirillawala_north","Kirillawala North","gnDivisions.gampaha.mahara.kirillawala_north"
"gampaha","Gampaha",gn,"mahara","Mahara","kirillawala","Kirillawala","gnDivisions.gampaha.mahara.kirillawala"
"gampaha","Gampaha",gn,"mahara","Mahara","kirillawala_west","Kirillawala West","gnDivisions.gampaha.mahara.kirillawala_west"
"gampaha","Gampaha",gn,"mahara","Mahara","sooriyapaluwa_north","Sooriyapaluwa North","gnDivisions.gampaha.mahara.sooriyapaluwa_north"
"gampaha","Gampaha",gn,"mahara","Mahara","kendaliyeddapaluwa_east","Kendaliyeddapaluwa East","gnDivisions.gampaha.mahara.kendaliyeddapaluwa_east"
"gampaha","Gampaha",gn,"mahara","Mahara","kendaliyeddapaluwa_north","Kendaliyeddapaluwa North","gnDivisions.gampaha.mahara.kendaliyeddapaluwa_north"
"gampaha","Gampaha",gn,"mahara","Mahara","dangahawela","Dangahawela","gnDivisions.gampaha.mahara.dangahawela"
"gampaha","Gampaha",gn,"mahara","Mahara","kendaliyeddapaluwa_west","Kendaliyeddapaluwa West","gnDivisions.gampaha.mahara.kendaliyeddapaluwa_west"
"gampaha","Gampaha",gn,"mahara","Mahara","mahara_nugegoda_north","Mahara Nugegoda North","gnDivisions.gampaha.mahara.mahara_nugegoda_north"
"gampaha","Gampaha",gn,"mahara","Mahara","mahara_nugedoga_west","Mahara Nugedoga West","gnDivisions.gampaha.mahara.mahara_nugedoga_west"
"gampaha","Gampaha",gn,"mahara","Mahara","mahara_nugegoda_east","Mahara Nugegoda East","gnDivisions.gampaha.mahara.mahara_nugegoda_east"
"gampaha","Gampaha",gn,"mahara","Mahara","sooriyapaluwa_east","Sooriyapaluwa East","gnDivisions.gampaha.mahara.sooriyapaluwa_east"
"gampaha","Gampaha",gn,"mahara","Mahara","sooriyapaluwa_south","Sooriyapaluwa South","gnDivisions.gampaha.mahara.sooriyapaluwa_south"
"gampaha","Gampaha",gn,"mahara","Mahara","ranmuthugala","Ranmuthugala","gnDivisions.gampaha.mahara.ranmuthugala"
"gampaha","Gampaha",gn,"mahara","Mahara","kirillawala_south","Kirillawala South","gnDivisions.gampaha.mahara.kirillawala_south"
"gampaha","Gampaha",gn,"mahara","Mahara","webada_east","Webada East","gnDivisions.gampaha.mahara.webada_east"
"gampaha","Gampaha",gn,"mahara","Mahara","gonahena_east","Gonahena East","gnDivisions.gampaha.mahara.gonahena_east"
"gampaha","Gampaha",gn,"mahara","Mahara","gonahena_north","Gonahena North","gnDivisions.gampaha.mahara.gonahena_north"
"gampaha","Gampaha",gn,"mahara","Mahara","gonahena_south","Gonahena South","gnDivisions.gampaha.mahara.gonahena_south"
"gampaha","Gampaha",gn,"mahara","Mahara","gonahena_west","Gonahena West","gnDivisions.gampaha.mahara.gonahena_west"
"gampaha","Gampaha",gn,"mahara","Mahara","eldeniya_east","Eldeniya East","gnDivisions.gampaha.mahara.eldeniya_east"
"gampaha","Gampaha",gn,"mahara","Mahara","eldeniya_west","Eldeniya West","gnDivisions.gampaha.mahara.eldeniya_west"
"gampaha","Gampaha",gn,"mahara","Mahara","puwakwetiya","Puwakwetiya","gnDivisions.gampaha.mahara.puwakwetiya"
"gampaha","Gampaha",gn,"mahara","Mahara","ihala_karagahamuna_south","Ihala Karagahamuna South","gnDivisions.gampaha.mahara.ihala_karagahamuna_south"
"gampaha","Gampaha",gn,"mahara","Mahara","ihala_karagahamuna_east","Ihala Karagahamuna East","gnDivisions.gampaha.mahara.ihala_karagahamuna_east"
"gampaha","Gampaha",gn,"mahara","Mahara","ihala_karagahamuna_north","Ihala Karagahamuna North","gnDivisions.gampaha.mahara.ihala_karagahamuna_north"
"gampaha","Gampaha",gn,"mahara","Mahara","mahara_nugegoda_south","Mahara Nugegoda South","gnDivisions.gampaha.mahara.mahara_nugegoda_south"
"gampaha","Gampaha",gn,"mahara","Mahara","neligama","Neligama","gnDivisions.gampaha.mahara.neligama"
"gampaha","Gampaha",gn,"mahara","Mahara","pahala_karagahamuna_north","Pahala Karagahamuna North","gnDivisions.gampaha.mahara.pahala_karagahamuna_north"
"gampaha","Gampaha",gn,"mahara","Mahara","pahala_karagahamuna_east","Pahala Karagahamuna East","gnDivisions.gampaha.mahara.pahala_karagahamuna_east"
"gampaha","Gampaha",gn,"mahara","Mahara","pahala_karagahamuna_west","Pahala Karagahamuna West","gnDivisions.gampaha.mahara.pahala_karagahamuna_west"
"gampaha","Gampaha",gn,"mahara","Mahara","kopiwatta","Kopiwatta","gnDivisions.gampaha.mahara.kopiwatta"
"gampaha","Gampaha",gn,"mahara","Mahara","dalupitiya_east","Dalupitiya East","gnDivisions.gampaha.mahara.dalupitiya_east"
"gampaha","Gampaha",gn,"mahara","Mahara","kirimetiyagara","Kirimetiyagara","gnDivisions.gampaha.mahara.kirimetiyagara"
"gampaha","Gampaha",gn,"mahara","Mahara","dalupitiya_south","Dalupitiya South","gnDivisions.gampaha.mahara.dalupitiya_south"
"gampaha","Gampaha",gn,"mahara","Mahara","dalupitiya_west","Dalupitiya West","gnDivisions.gampaha.mahara.dalupitiya_west"
"gampaha","Gampaha",gn,"mahara","Mahara","pinnameda_west","Pinnameda West","gnDivisions.gampaha.mahara.pinnameda_west"
"gampaha","Gampaha",gn,"mahara","Mahara","gongithota","Gongithota","gnDivisions.gampaha.mahara.gongithota"
"gampaha","Gampaha",gn,"mahara","Mahara","appugewatta","Appugewatta","gnDivisions.gampaha.mahara.appugewatta"
"gampaha","Gampaha",gn,"mahara","Mahara","gongithota_west","Gongithota West","gnDivisions.gampaha.mahara.gongithota_west"
"gampaha","Gampaha",gn,"mahara","Mahara","enderamulla_south","Enderamulla South","gnDivisions.gampaha.mahara.enderamulla_south"
"gampaha","Gampaha",gn,"mahara","Mahara","enderamulla_east","Enderamulla East","gnDivisions.gampaha.mahara.enderamulla_east"
"gampaha","Gampaha",gn,"mahara","Mahara","pinnameda","Pinnameda","gnDivisions.gampaha.mahara.pinnameda"
"gampaha","Gampaha",gn,"mahara","Mahara","nathuduwa","Nathuduwa","gnDivisions.gampaha.mahara.nathuduwa"
"gampaha","Gampaha",gn,"mahara","Mahara","enderamulla_west","Enderamulla West","gnDivisions.gampaha.mahara.enderamulla_west"
"gampaha","Gampaha",gn,"mahara","Mahara","nathuduwa_west","Nathuduwa West","gnDivisions.gampaha.mahara.nathuduwa_west"
"gampaha","Gampaha",gn,"mahara","Mahara","akbar_town","Akbar Town","gnDivisions.gampaha.mahara.akbar_town"
"gampaha","Gampaha",ds,"kelaniya","Kelaniya",,,"divisionalSecretariats.gampaha.kelaniya"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","welegoda","Welegoda","gnDivisions.gampaha.kelaniya.welegoda"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","hunupitiya_north","Hunupitiya North","gnDivisions.gampaha.kelaniya.hunupitiya_north"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","nahena","Nahena","gnDivisions.gampaha.kelaniya.nahena"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","eriyawetiya","Eriyawetiya","gnDivisions.gampaha.kelaniya.eriyawetiya"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","kiribathgoda","Kiribathgoda","gnDivisions.gampaha.kelaniya.kiribathgoda"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","thalawathuhenpita_north","Thalawathuhenpita North","gnDivisions.gampaha.kelaniya.thalawathuhenpita_north"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","thalawathuhenpita_south","Thalawathuhenpita South","gnDivisions.gampaha.kelaniya.thalawathuhenpita_south"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","kendahena","Kendahena","gnDivisions.gampaha.kelaniya.kendahena"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","egoda_eriyawetiya","Egoda Eriyawetiya","gnDivisions.gampaha.kelaniya.egoda_eriyawetiya"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","hunupitiya_east","Hunupitiya East","gnDivisions.gampaha.kelaniya.hunupitiya_east"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","hunupitiya_south","Hunupitiya South","gnDivisions.gampaha.kelaniya.hunupitiya_south"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","wanawasala_west","Wanawasala West","gnDivisions.gampaha.kelaniya.wanawasala_west"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","wanawasala_east","Wanawasala East","gnDivisions.gampaha.kelaniya.wanawasala_east"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","dippitigoda","Dippitigoda","gnDivisions.gampaha.kelaniya.dippitigoda"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","weweldoowa","Weweldoowa","gnDivisions.gampaha.kelaniya.weweldoowa"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","warakanatta","Warakanatta","gnDivisions.gampaha.kelaniya.warakanatta"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","koholvila","Koholvila","gnDivisions.gampaha.kelaniya.koholvila"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","dalugamgoda","Dalugamgoda","gnDivisions.gampaha.kelaniya.dalugamgoda"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","nungamugoda","Nungamugoda","gnDivisions.gampaha.kelaniya.nungamugoda"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","dalugama","Dalugama","gnDivisions.gampaha.kelaniya.dalugama"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","himbutuwelgoda","Himbutuwelgoda","gnDivisions.gampaha.kelaniya.himbutuwelgoda"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","pattiya_east","Pattiya East","gnDivisions.gampaha.kelaniya.pattiya_east"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","pattiya_north","Pattiya North","gnDivisions.gampaha.kelaniya.pattiya_north"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","meegahawatta","Meegahawatta","gnDivisions.gampaha.kelaniya.meegahawatta"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","peliyagodawatta","Peliyagodawatta","gnDivisions.gampaha.kelaniya.peliyagodawatta"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","peliyagoda_gangabada","Peliyagoda Gangabada","gnDivisions.gampaha.kelaniya.peliyagoda_gangabada"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","peliyagoda_gangabada_east","Peliyagoda Gangabada East","gnDivisions.gampaha.kelaniya.peliyagoda_gangabada_east"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","pattiya_west","Pattiya West","gnDivisions.gampaha.kelaniya.pattiya_west"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","wedamulla","Wedamulla","gnDivisions.gampaha.kelaniya.wedamulla"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","galborella","Galborella","gnDivisions.gampaha.kelaniya.galborella"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","polhena","Polhena","gnDivisions.gampaha.kelaniya.polhena"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","kelaniya","Kelaniya","gnDivisions.gampaha.kelaniya.kelaniya"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","sinharamulla_north","Sinharamulla North","gnDivisions.gampaha.kelaniya.sinharamulla_north"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","pilapitiya","Pilapitiya","gnDivisions.gampaha.kelaniya.pilapitiya"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","pethiyagoda","Pethiyagoda","gnDivisions.gampaha.kelaniya.pethiyagoda"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","mawella","Mawella","gnDivisions.gampaha.kelaniya.mawella"
"gampaha","Gampaha",gn,"kelaniya","Kelaniya","sinharamulla","Sinharamulla","gnDivisions.gampaha.kelaniya.sinharamulla"
"gampaha","Gampaha",ds,"biyagama","Biyagama",,,"divisionalSecretariats.gampaha.biyagama"
"gampaha","Gampaha",gn,"biyagama","Biyagama","pahala_biyanvila_east","Pahala Biyanvila East","gnDivisions.gampaha.biyagama.pahala_biyanvila_east"
"gampaha","Gampaha",gn,"biyagama","Biyagama","ihala_biyanvila_north","Ihala Biyanvila North","gnDivisions.gampaha.biyagama.ihala_biyanvila_north"
"gampaha","Gampaha",gn,"biyagama","Biyagama","ihala_biyanvila_central","Ihala Biyanvila Central","gnDivisions.gampaha.biyagama.ihala_biyanvila_central"
"gampaha","Gampaha",gn,"biyagama","Biyagama","mawaramandiya","Mawaramandiya","gnDivisions.gampaha.biyagama.mawaramandiya"
